"lat","lon","vals","standard_name","long_name","units"
-63.625,-59.375,343297405.2733153,,,
-63.625,-57.125,343297405.2733213,,,
-63.625,-56.375,343297405.27332944,,,
-63.625,-56.125,343297405.27331483,,,
-63.625,-55.375,343297405.2733315,,,
-63.625,-55.125,343297405.2733174,,,
-63.625,-54.875,343297405.2733175,,,
-63.625,-54.625,343297405.2733245,,,
-63.625,-54.375,343297405.27331597,,,
-63.625,-54.125,343297405.27332765,,,
-63.625,-53.875,343297405.27332306,,,
-63.625,-53.625,343297405.2733245,,,
-63.625,-53.375,343297405.2733132,,,
-63.625,-53.125,343297405.273322,,,
-63.625,-52.875,343297405.273319,,,
-63.625,-52.625,343297405.2733271,,,
-63.625,-52.375,343297405.2733276,,,
-63.625,-52.125,343297405.27331555,,,
-63.625,-51.875,343297405.2733205,,,
-63.625,-51.625,343297405.2733268,,,
-63.625,-51.375,343297405.2733307,,,
-63.625,-51.125,343297405.27331954,,,
-63.625,-50.875,343297405.27332574,,,
-63.625,-50.625,343297405.2733151,,,
-63.625,-50.375,343297405.2733162,,,
-63.625,-50.125,343297405.27332824,,,
-63.875,-69.875,340273297.1850435,,,
-63.875,-69.625,340273297.1850427,,,
-63.875,-69.375,340273297.18504035,,,
-63.875,-69.125,340273297.185062,,,
-63.875,-68.875,340273297.1850483,,,
-63.875,-68.625,340273297.1850416,,,
-63.875,-68.375,340273297.1850471,,,
-63.875,-68.125,340273297.18504155,,,
-63.875,-67.875,340273297.18505424,,,
-63.875,-67.625,340273297.18505144,,,
-63.875,-67.375,340273297.18504274,,,
-63.875,-67.125,340273297.1850418,,,
-63.875,-66.875,340273297.1850639,,,
-63.875,-66.625,340273297.18504244,,,
-63.875,-66.375,340273297.1850485,,,
-63.875,-66.125,340273297.18504745,,,
-63.875,-65.875,340273297.1850369,,,
-63.875,-65.625,340273297.1850593,,,
-63.875,-65.375,340273297.1850475,,,
-63.875,-65.125,340273297.1850435,,,
-63.875,-64.875,340273297.1850479,,,
-63.875,-64.625,340273297.18506175,,,
-63.875,-64.375,340273297.18504393,,,
-63.875,-64.125,340273297.18504035,,,
-63.875,-63.875,340273297.1850417,,,
-63.875,-63.625,340273297.185046,,,
-63.875,-63.375,340273297.18506455,,,
-63.875,-63.125,340273297.18504083,,,
-63.875,-62.875,340273297.18504405,,,
-63.875,-62.625,340273297.18504107,,,
-63.875,-62.375,340273297.1850658,,,
-63.875,-62.125,340273297.18504584,,,
-63.875,-61.875,340273297.1850373,,,
-63.875,-61.625,340273297.1850478,,,
-63.875,-61.375,340273297.18504035,,,
-63.875,-61.125,340273297.1850617,,,
-63.875,-60.125,340273297.18506044,,,
-63.875,-56.875,340273297.18504655,,,
-63.875,-56.625,340273297.1850416,,,
-63.875,-56.375,340273297.1850534,,,
-63.875,-56.125,340273297.1850436,,,
-63.875,-55.875,340273297.18505394,,,
-63.875,-55.625,340273297.185042,,,
-63.875,-55.375,340273297.18505436,,,
-63.875,-55.125,340273297.1850426,,,
-63.875,-54.875,340273297.18504834,,,
-63.875,-54.625,340273297.1850476,,,
-63.875,-54.375,340273297.18504465,,,
-63.875,-54.125,340273297.18505824,,,
-63.875,-53.875,340273297.18504715,,,
-63.875,-53.625,340273297.1850526,,,
-63.875,-53.375,340273297.1850398,,,
-63.875,-53.125,340273297.18505836,,,
-63.875,-52.875,340273297.1850387,,,
-63.875,-52.625,340273297.18504655,,,
-63.875,-52.375,340273297.18505,,,
-63.875,-52.125,340273297.1850405,,,
-63.875,-51.875,340273297.1850493,,,
-63.875,-51.625,340273297.18505025,,,
-63.875,-51.375,340273297.1850507,,,
-63.875,-51.125,340273297.18504494,,,
-63.875,-50.875,340273297.1850496,,,
-63.875,-50.625,340273297.18504506,,,
-63.875,-50.375,340273297.1850445,,,
-63.875,-50.125,340273297.18505716,,,
-64.125,-69.875,337242710.92086333,,,
-64.125,-69.625,337242710.9208654,,,
-64.125,-69.375,337242710.92086434,,,
-64.125,-69.125,337242710.9208854,,,
-64.125,-68.875,337242710.92086536,,,
-64.125,-68.625,337242710.920863,,,
-64.125,-68.375,337242710.92086995,,,
-64.125,-68.125,337242710.9208649,,,
-64.125,-67.875,337242710.92087847,,,
-64.125,-67.625,337242710.9208752,,,
-64.125,-67.375,337242710.9208636,,,
-64.125,-67.125,337242710.9208646,,,
-64.125,-66.875,337242710.92088205,,,
-64.125,-66.625,337242710.9208627,,,
-64.125,-66.375,337242710.92086625,,,
-64.125,-66.125,337242710.9208708,,,
-64.125,-65.875,337242710.92085797,,,
-64.125,-65.625,337242710.92088455,,,
-64.125,-65.375,337242710.9208697,,,
-64.125,-65.125,337242710.92086375,,,
-64.125,-64.875,337242710.9208673,,,
-64.125,-64.625,337242710.92088026,,,
-64.125,-64.375,337242710.9208585,,,
-64.125,-64.125,337242710.9208694,,,
-64.125,-63.875,337242710.9208633,,,
-64.125,-63.625,337242710.9208651,,,
-64.125,-63.375,337242710.9208883,,,
-64.125,-63.125,337242710.9208636,,,
-64.125,-62.875,337242710.9208703,,,
-64.125,-61.875,337242710.9208651,,,
-64.125,-61.625,337242710.92086583,,,
-64.125,-61.375,337242710.92087066,,,
-64.125,-61.125,337242710.92088604,,,
-64.125,-58.125,337242710.9208663,,,
-64.125,-57.875,337242710.92087805,,,
-64.125,-57.625,337242710.92086065,,,
-64.125,-56.875,337242710.92087656,,,
-64.125,-56.625,337242710.92086864,,,
-64.125,-56.375,337242710.9208731,,,
-64.125,-56.125,337242710.9208655,,,
-64.125,-55.875,337242710.92087615,,,
-64.125,-55.625,337242710.92086905,,,
-64.125,-55.375,337242710.92087823,,,
-64.125,-55.125,337242710.92086256,,,
-64.125,-54.875,337242710.9208686,,,
-64.125,-54.625,337242710.9208705,,,
-64.125,-54.375,337242710.9208668,,,
-64.125,-54.125,337242710.92087644,,,
-64.125,-53.875,337242710.9208703,,,
-64.125,-53.625,337242710.92087775,,,
-64.125,-53.375,337242710.92086405,,,
-64.125,-53.125,337242710.92087823,,,
-64.125,-52.875,337242710.920863,,,
-64.125,-52.625,337242710.92087466,,,
-64.125,-52.375,337242710.92087173,,,
-64.125,-52.125,337242710.92086005,,,
-64.125,-51.875,337242710.92086834,,,
-64.125,-51.625,337242710.92087066,,,
-64.125,-51.375,337242710.9208716,,,
-64.125,-51.125,337242710.9208693,,,
-64.125,-50.875,337242710.9208728,,,
-64.125,-50.625,337242710.9208654,,,
-64.125,-50.375,337242710.9208641,,,
-64.125,-50.125,337242710.920887,,,
-64.375,-69.875,334205704.1783804,,,
-64.375,-69.625,334205704.17838997,,,
-64.375,-69.375,334205704.17838615,,,
-64.375,-69.125,334205704.17840225,,,
-64.375,-68.875,334205704.1783827,,,
-64.375,-68.625,334205704.17838657,,,
-64.375,-68.375,334205704.17838633,,,
-64.375,-68.125,334205704.1783827,,,
-64.375,-67.875,334205704.17840016,,,
-64.375,-67.625,334205704.17839247,,,
-64.375,-67.375,334205704.1783787,,,
-64.375,-67.125,334205704.1783855,,,
-64.375,-66.875,334205704.1784036,,,
-64.375,-66.625,334205704.1783858,,,
-64.375,-66.375,334205704.1783832,,,
-64.375,-66.125,334205704.17839164,,,
-64.375,-65.875,334205704.1783845,,,
-64.375,-65.625,334205704.1784011,,,
-64.375,-65.375,334205704.1783929,,,
-64.375,-65.125,334205704.1783841,,,
-64.375,-64.875,334205704.1783888,,,
-64.375,-64.625,334205704.1783998,,,
-64.375,-64.375,334205704.1783826,,,
-64.375,-64.125,334205704.1783891,,,
-64.375,-63.875,334205704.17838573,,,
-64.375,-62.875,334205704.1783872,,,
-64.375,-61.875,334205704.1783827,,,
-64.375,-61.625,334205704.17838037,,,
-64.375,-58.375,334205704.1783924,,,
-64.375,-58.125,334205704.17837983,,,
-64.375,-57.875,334205704.1783974,,,
-64.375,-57.625,334205704.1783881,,,
-64.375,-57.375,334205704.17839164,,,
-64.375,-56.625,334205704.1783846,,,
-64.375,-56.375,334205704.17839605,,,
-64.375,-56.125,334205704.1783805,,,
-64.375,-55.875,334205704.1783973,,,
-64.375,-55.625,334205704.1783871,,,
-64.375,-55.375,334205704.178397,,,
-64.375,-55.125,334205704.17838216,,,
-64.375,-54.875,334205704.17838943,,,
-64.375,-54.625,334205704.1783897,,,
-64.375,-54.375,334205704.1783826,,,
-64.375,-54.125,334205704.1783902,,,
-64.375,-53.875,334205704.17838854,,,
-64.375,-53.625,334205704.17839175,,,
-64.375,-53.375,334205704.17838216,,,
-64.375,-53.125,334205704.17839813,,,
-64.375,-52.875,334205704.178384,,,
-64.375,-52.625,334205704.1783881,,,
-64.375,-52.375,334205704.17839396,,,
-64.375,-52.125,334205704.17837924,,,
-64.375,-51.875,334205704.178384,,,
-64.375,-51.625,334205704.17839575,,,
-64.375,-51.375,334205704.1783912,,,
-64.375,-51.125,334205704.1783942,,,
-64.375,-50.875,334205704.17839175,,,
-64.375,-50.625,334205704.1783823,,,
-64.375,-50.375,334205704.17838234,,,
-64.375,-50.125,334205704.1784055,,,
-64.625,-69.875,331162334.7774504,,,
-64.625,-69.625,331162334.7774555,,,
-64.625,-69.375,331162334.7774547,,,
-64.625,-69.125,331162334.777475,,,
-64.625,-68.875,331162334.7774573,,,
-64.625,-68.625,331162334.7774569,,,
-64.625,-68.375,331162334.7774544,,,
-64.625,-68.125,331162334.77745414,,,
-64.625,-67.875,331162334.7774694,,,
-64.625,-67.625,331162334.77745956,,,
-64.625,-67.375,331162334.77745605,,,
-64.625,-67.125,331162334.77745914,,,
-64.625,-66.875,331162334.7774742,,,
-64.625,-66.625,331162334.77745277,,,
-64.625,-66.375,331162334.7774555,,,
-64.625,-66.125,331162334.77746415,,,
-64.625,-65.875,331162334.77745456,,,
-64.625,-65.625,331162334.777472,,,
-64.625,-65.375,331162334.77745724,,,
-64.625,-65.125,331162334.7774529,,,
-64.625,-64.875,331162334.7774606,,,
-64.625,-64.625,331162334.77747095,,,
-64.625,-64.375,331162334.77745616,,,
-64.625,-62.625,331162334.7774582,,,
-64.625,-62.375,331162334.7774693,,,
-64.625,-62.125,331162334.77745605,,,
-64.625,-59.125,331162334.7774577,,,
-64.625,-58.875,331162334.7774808,,,
-64.625,-58.625,331162334.77744764,,,
-64.625,-58.375,331162334.7774607,,,
-64.625,-58.125,331162334.7774471,,,
-64.625,-57.875,331162334.77746814,,,
-64.625,-57.625,331162334.77746034,,,
-64.625,-57.375,331162334.7774589,,,
-64.625,-57.125,331162334.7774559,,,
-64.625,-56.875,331162334.7774676,,,
-64.625,-56.625,331162334.7774515,,,
-64.625,-56.375,331162334.7774671,,,
-64.625,-56.125,331162334.7774491,,,
-64.625,-55.875,331162334.77747136,,,
-64.625,-55.625,331162334.7774562,,,
-64.625,-55.375,331162334.7774709,,,
-64.625,-55.125,331162334.777449,,,
-64.625,-54.875,331162334.77745867,,,
-64.625,-54.625,331162334.77745914,,,
-64.625,-54.375,331162334.77745616,,,
-64.625,-54.125,331162334.7774614,,,
-64.625,-53.875,331162334.777459,,,
-64.625,-53.625,331162334.7774635,,,
-64.625,-53.375,331162334.77745163,,,
-64.625,-53.125,331162334.7774708,,,
-64.625,-52.875,331162334.7774515,,,
-64.625,-52.625,331162334.77745855,,,
-64.625,-52.375,331162334.7774669,,,
-64.625,-52.125,331162334.77744824,,,
-64.625,-51.875,331162334.7774571,,,
-64.625,-51.625,331162334.77746725,,,
-64.625,-51.375,331162334.77746224,,,
-64.625,-51.125,331162334.77745813,,,
-64.625,-50.875,331162334.77746063,,,
-64.625,-50.625,331162334.7774543,,,
-64.625,-50.375,331162334.7774591,,,
-64.625,-50.125,331162334.7774682,,,
-64.875,-69.875,328112660.6589569,,,
-64.875,-69.625,328112660.6589642,,,
-64.875,-69.375,328112660.65895975,,,
-64.875,-69.125,328112660.65897524,,,
-64.875,-68.875,328112660.65896225,,,
-64.875,-68.625,328112660.65896124,,,
-64.875,-68.375,328112660.6589637,,,
-64.875,-68.125,328112660.65896064,,,
-64.875,-67.875,328112660.6589743,,,
-64.875,-67.625,328112660.6589604,,,
-64.875,-67.375,328112660.658964,,,
-64.875,-67.125,328112660.6589608,,,
-64.875,-66.875,328112660.6589839,,,
-64.875,-66.625,328112660.65895957,,,
-64.875,-66.375,328112660.6589622,,,
-64.875,-66.125,328112660.6589645,,,
-64.875,-65.875,328112660.6589565,,,
-64.875,-65.625,328112660.6589787,,,
-64.875,-65.375,328112660.65896416,,,
-64.875,-65.125,328112660.6589623,,,
-64.875,-64.875,328112660.6589627,,,
-64.875,-64.625,328112660.65897495,,,
-64.875,-64.375,328112660.65896046,,,
-64.875,-64.125,328112660.65896356,,,
-64.875,-63.875,328112660.65896046,,,
-64.875,-63.625,328112660.6589619,,,
-64.875,-59.875,328112660.6589513,,,
-64.875,-59.625,328112660.65897083,,,
-64.875,-59.375,328112660.65895665,,,
-64.875,-59.125,328112660.6589602,,,
-64.875,-58.875,328112660.6589859,,,
-64.875,-58.625,328112660.65895957,,,
-64.875,-58.375,328112660.65896773,,,
-64.875,-58.125,328112660.65896153,,,
-64.875,-57.875,328112660.6589777,,,
-64.875,-57.625,328112660.6589624,,,
-64.875,-57.375,328112660.6589666,,,
-64.875,-57.125,328112660.65895915,,,
-64.875,-56.875,328112660.65897393,,,
-64.875,-56.625,328112660.65895504,,,
-64.875,-56.375,328112660.6589743,,,
-64.875,-56.125,328112660.6589559,,,
-64.875,-55.875,328112660.6589765,,,
-64.875,-55.625,328112660.6589624,,,
-64.875,-55.375,328112660.658977,,,
-64.875,-55.125,328112660.6589602,,,
-64.875,-54.875,328112660.658962,,,
-64.875,-54.625,328112660.6589685,,,
-64.875,-54.375,328112660.65896463,,,
-64.875,-54.125,328112660.6589701,,,
-64.875,-53.875,328112660.6589652,,,
-64.875,-53.625,328112660.6589766,,,
-64.875,-53.375,328112660.65896,,,
-64.875,-53.125,328112660.6589775,,,
-64.875,-52.875,328112660.65895265,,,
-64.875,-52.625,328112660.6589671,,,
-64.875,-52.375,328112660.6589681,,,
-64.875,-52.125,328112660.65896416,,,
-64.875,-51.875,328112660.65896314,,,
-64.875,-51.625,328112660.6589656,,,
-64.875,-51.375,328112660.65896845,,,
-64.875,-51.125,328112660.6589632,,,
-64.875,-50.875,328112660.6589703,,,
-64.875,-50.625,328112660.65895563,,,
-64.875,-50.375,328112660.65896124,,,
-64.875,-50.125,328112660.65897804,,,
-65.125,-69.875,325056739.8838918,,,
-65.125,-69.625,325056739.88390213,,,
-65.125,-69.375,325056739.8838964,,,
-65.125,-69.125,325056739.88391227,,,
-65.125,-68.875,325056739.8839015,,,
-65.125,-68.625,325056739.88389724,,,
-65.125,-68.375,325056739.883901,,,
-65.125,-68.125,325056739.88389635,,,
-65.125,-67.875,325056739.88391286,,,
-65.125,-67.625,325056739.8838995,,,
-65.125,-67.375,325056739.8838984,,,
-65.125,-67.125,325056739.8838992,,,
-65.125,-66.875,325056739.8839197,,,
-65.125,-66.625,325056739.8838939,,,
-65.125,-66.375,325056739.8838991,,,
-65.125,-66.125,325056739.8839028,,,
-65.125,-65.875,325056739.88389754,,,
-65.125,-65.625,325056739.8839167,,,
-65.125,-65.375,325056739.8839014,,,
-65.125,-65.125,325056739.8839011,,,
-65.125,-64.875,325056739.8838997,,,
-65.125,-64.625,325056739.88391197,,,
-65.125,-64.375,325056739.88390046,,,
-65.375,-69.875,321994630.63210464,,,
-65.375,-69.625,321994630.6321049,,,
-65.375,-69.375,321994630.6321086,,,
-65.375,-69.125,321994630.6321226,,,
-65.375,-68.875,321994630.6321055,,,
-65.375,-68.625,321994630.63210505,,,
-65.375,-68.375,321994630.63210905,,,
-65.375,-68.125,321994630.632104,,,
-65.375,-67.875,321994630.6321198,,,
-65.375,-67.625,321994630.6321088,,,
-65.375,-67.375,321994630.6321059,,,
-65.375,-67.125,321994630.6321084,,,
-65.375,-66.875,321994630.63212126,,,
-65.375,-66.625,321994630.6321076,,,
-65.375,-66.375,321994630.6321093,,,
-65.375,-66.125,321994630.6321135,,,
-65.375,-65.875,321994630.6321019,,,
-65.375,-65.625,321994630.6321202,,,
-65.375,-65.375,321994630.6321059,,,
-65.375,-65.125,321994630.632106,,,
-65.375,-64.875,321994630.63210523,,,
-65.375,-64.625,321994630.6321183,,,
-65.375,-64.375,321994630.6321037,,,
-65.625,-69.875,318926391.2012369,,,
-65.625,-69.625,318926391.20123965,,,
-65.625,-69.375,318926391.20124304,,,
-65.625,-69.125,318926391.20125574,,,
-65.625,-68.875,318926391.2012406,,,
-65.625,-68.625,318926391.20123756,,,
-65.625,-68.375,318926391.20124155,,,
-65.625,-68.125,318926391.20123976,,,
-65.625,-67.875,318926391.20125437,,,
-65.625,-67.625,318926391.20124364,,,
-65.625,-67.375,318926391.20123917,,,
-65.625,-67.125,318926391.20124185,,,
-65.625,-66.875,318926391.2012599,,,
-65.625,-66.625,318926391.2012417,,,
-65.625,-66.375,318926391.20123893,,,
-65.625,-66.125,318926391.2012403,,,
-65.625,-65.125,318926391.2012371,,,
-65.625,-64.875,318926391.201242,,,
-65.625,-64.625,318926391.2012593,,,
-65.875,-69.875,315852080.0055928,,,
-65.875,-69.625,315852080.00559914,,,
-65.875,-69.375,315852080.00560033,,,
-65.875,-69.125,315852080.00561154,,,
-65.875,-68.875,315852080.00559664,,,
-65.875,-68.625,315852080.0055964,,,
-65.875,-68.375,315852080.00560105,,,
-65.875,-68.125,315852080.00559735,,,
-65.875,-67.875,315852080.0056085,,,
-65.875,-67.625,315852080.0056015,,,
-65.875,-67.375,315852080.00559556,,,
-65.875,-67.125,315852080.00559103,,,
-65.875,-66.875,315852080.0056144,,,
-65.875,-66.625,315852080.0055936,,,
-65.875,-66.375,315852080.00560105,,,
-65.875,-65.375,315852080.00560015,,,
-65.875,-65.125,315852080.0055924,,,
-65.875,-64.875,315852080.00559926,,,
-66.125,-69.875,312771755.57514054,,,
-66.125,-69.625,312771755.57513815,,,
-66.125,-69.375,312771755.5751395,,,
-66.125,-69.125,312771755.5751499,,,
-66.125,-68.875,312771755.5751387,,,
-66.125,-68.625,312771755.5751396,,,
-66.125,-68.375,312771755.57513684,,,
-66.125,-68.125,312771755.57513607,,,
-66.125,-67.875,312771755.57514954,,,
-66.125,-67.625,312771755.5751409,,,
-66.125,-67.375,312771755.57513267,,,
-66.125,-67.125,312771755.5751365,,,
-66.125,-66.875,312771755.5751592,,,
-66.125,-66.625,312771755.5751318,,,
-66.125,-66.375,312771755.5751412,,,
-66.125,-66.125,312771755.5751405,,,
-66.125,-65.875,312771755.57513714,,,
-66.375,-69.875,309685476.55420744,,,
-66.375,-69.625,309685476.55420536,,,
-66.375,-69.375,309685476.5542073,,,
-66.375,-69.125,309685476.5542164,,,
-66.375,-68.875,309685476.5542081,,,
-66.375,-68.625,309685476.55420375,,,
-66.375,-68.375,309685476.55420613,,,
-66.375,-68.125,309685476.55420446,,,
-66.375,-67.875,309685476.55422133,,,
-66.375,-67.625,309685476.55420786,,,
-66.375,-67.375,309685476.5542069,,,
-66.375,-67.125,309685476.55420387,,,
-66.375,-66.875,309685476.5542242,,,
-66.375,-66.625,309685476.55420125,,,
-66.375,-66.375,309685476.55420566,,,
-66.375,-66.125,309685476.5542063,,,
-66.375,-65.875,309685476.5542049,,,
-66.625,-69.875,306593301.7005151,,,
-66.625,-69.625,306593301.7005217,,,
-66.625,-69.375,306593301.7005172,,,
-66.625,-69.125,306593301.7005304,,,
-66.625,-68.875,306593301.70051813,,,
-66.625,-68.625,306593301.70051855,,,
-66.625,-68.375,306593301.7005191,,,
-66.625,-67.375,306593301.7005182,,,
-66.625,-67.125,306593301.7005178,,,
-66.625,-66.875,306593301.7005365,,,
-66.625,-66.625,306593301.7005187,,,
-66.875,-69.875,303495289.8840353,,,
-66.875,-69.625,303495289.8840389,,,
-66.875,-69.375,303495289.88403904,,,
-66.875,-69.125,303495289.88405055,,,
-66.875,-68.875,303495289.8840387,,,
-66.875,-68.625,303495289.8840379,,,
-66.875,-66.875,303495289.88405335,,,
-66.875,-66.625,303495289.884037,,,
-67.125,-69.875,300391500.0857566,,,
-67.125,-69.625,300391500.08576155,,,
-67.125,-69.375,300391500.0857581,,,
-67.125,-69.125,300391500.0857742,,,
-67.125,-68.875,300391500.0857591,,,
-67.375,-69.875,297281991.3967494,,,
-67.375,-69.625,297281991.39675444,,,
-67.375,-69.375,297281991.39674807,,,
-67.375,-69.125,297281991.39676636,,,
-67.625,-69.875,294166823.01689017,,,
-67.625,-69.625,294166823.0168903,,,
-67.625,-69.375,294166823.01688814,,,
-67.625,-67.875,294166823.0169057,,,
-67.875,-69.875,291046054.2537892,,,
-67.875,-69.625,291046054.2537949,,,
-67.875,-69.375,291046054.2537898,,,
-67.875,-69.125,291046054.25380546,,,
-67.875,-68.875,291046054.2537987,,,
-67.875,-68.625,291046054.2537885,,,
-67.875,-68.375,291046054.25379544,,,
-67.875,-68.125,291046054.2537948,,,
-67.875,-67.875,291046054.2538058,,,
-67.875,-67.625,291046054.2537926,,,
-67.875,-67.375,291046054.2537902,,,
-68.125,-69.875,287919744.52164066,,,
-68.125,-69.625,287919744.5216487,,,
-68.125,-69.375,287919744.5216416,,,
-68.125,-69.125,287919744.521656,,,
-68.125,-68.875,287919744.52164674,,,
-68.125,-68.625,287919744.5216402,,,
-68.125,-68.375,287919744.5216428,,,
-68.125,-68.125,287919744.52164,,,
-68.125,-67.875,287919744.521651,,,
-68.125,-67.625,287919744.5216415,,,
-68.125,-67.375,287919744.52164125,,,
-68.375,-69.875,284787953.34016335,,,
-68.375,-69.625,284787953.3401684,,,
-68.375,-69.375,284787953.34016687,,,
-68.375,-69.125,284787953.34017974,,,
-68.375,-68.875,284787953.3401681,,,
-68.375,-68.625,284787953.34016424,,,
-68.375,-68.375,284787953.3401722,,,
-68.375,-68.125,284787953.3401673,,,
-68.375,-67.875,284787953.34017724,,,
-68.375,-67.625,284787953.3401725,,,
-68.375,-67.375,284787953.3401702,,,
-68.375,-67.125,284787953.34016716,,,
-68.625,-69.875,281650740.33335924,,,
-68.625,-69.625,281650740.3333692,,,
-68.625,-69.375,281650740.3333665,,,
-68.625,-69.125,281650740.33337414,,,
-68.625,-68.875,281650740.3333673,,,
-68.625,-68.625,281650740.3333615,,,
-68.625,-68.375,281650740.33336985,,,
-68.625,-68.125,281650740.33336204,,,
-68.625,-67.875,281650740.33337545,,,
-68.625,-67.625,281650740.33337057,,,
-68.625,-67.375,281650740.33336884,,,
-68.875,-69.875,278508165.2284663,,,
-68.875,-69.625,278508165.22847104,,,
-68.875,-69.375,278508165.2284719,,,
-68.875,-69.125,278508165.22848254,,,
-68.875,-68.875,278508165.2284698,,,
-68.875,-68.625,278508165.2284656,,,
-68.875,-68.375,278508165.22847277,,,
-68.875,-68.125,278508165.2284668,,,
-68.875,-67.875,278508165.2284831,,,
-68.875,-67.625,278508165.22847533,,,
-69.125,-69.625,275360287.85477644,,,
-69.125,-69.375,275360287.8547753,,,
-69.125,-69.125,275360287.85479146,,,
-69.125,-68.875,275360287.85477936,,,
-69.125,-68.625,275360287.8547763,,,
-69.125,-68.375,275360287.8547798,,,
-69.125,-68.125,275360287.85477835,,,
-69.125,-67.875,275360287.8547883,,,
-69.125,-67.625,275360287.85478,,,
-69.125,-67.375,275360287.8547789,,,
-69.125,-67.125,275360287.85477674,,,
-69.375,-69.125,272207168.1424789,,,
-69.375,-68.875,272207168.1424729,,,
-69.625,-68.875,269048866.1215838,,,
-69.875,-68.875,265885441.92074108,,,
-69.875,-68.625,265885441.92074206,,,
